"filename", "language", "Groovy", "YAML", "Dockerfile", "JSON", "Markdown", "Batch", "HTML", "JavaScript", "CSS", "Properties", "XML", "SQL", "Java", "comment", "blank", "total"
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\publication\audit\PublicationAuditService.html", "HTML", 0, 0, 0, 0, 0, 0, 216, 0, 0, 0, 0, 0, 0, 49, 1, 266
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\publication\audit\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 41, 1, 166
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\publication\audit\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 41, 1, 163
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\publication\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 155, 0, 0, 0, 0, 0, 0, 41, 1, 197
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\publication\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 189, 0, 0, 0, 0, 0, 0, 41, 1, 231
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\publication\web\PublicationAuditController.html", "HTML", 0, 0, 0, 0, 0, 0, 321, 0, 0, 0, 0, 0, 0, 57, 1, 379
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\publication\web\PublicationController.html", "HTML", 0, 0, 0, 0, 0, 0, 409, 0, 0, 0, 0, 0, 0, 62, 1, 472
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\publication\web\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 41, 1, 170
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\publication\web\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 41, 1, 164
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\publicationstatus\PublicationStatus.Published.html", "HTML", 0, 0, 0, 0, 0, 0, 336, 0, 0, 0, 0, 0, 0, 58, 1, 395
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\publicationstatus\PublicationStatus.html", "HTML", 0, 0, 0, 0, 0, 0, 488, 0, 0, 0, 0, 0, 0, 71, 1, 560
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\publicationstatus\PublicationStatusRepository.html", "HTML", 0, 0, 0, 0, 0, 0, 258, 0, 0, 0, 0, 0, 0, 55, 1, 314
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\publicationstatus\PublicationStatusService.html", "HTML", 0, 0, 0, 0, 0, 0, 216, 0, 0, 0, 0, 0, 0, 49, 1, 266
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\publicationstatus\PublicationStatusServiceImpl.html", "HTML", 0, 0, 0, 0, 0, 0, 414, 0, 0, 0, 0, 0, 0, 61, 1, 476
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\publicationstatus\json\PublicationStatusJsonParent.html", "HTML", 0, 0, 0, 0, 0, 0, 363, 0, 0, 0, 0, 0, 0, 62, 1, 426
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\publicationstatus\json\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 41, 1, 166
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\publicationstatus\json\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 41, 1, 163
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\publicationstatus\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 162, 0, 0, 0, 0, 0, 0, 41, 1, 204
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\publicationstatus\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 189, 0, 0, 0, 0, 0, 0, 41, 1, 231
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\publicationstatus\web\PublicationStatusController.html", "HTML", 0, 0, 0, 0, 0, 0, 326, 0, 0, 0, 0, 0, 0, 58, 1, 385
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\publicationstatus\web\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 41, 1, 166
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\publicationstatus\web\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 41, 1, 163
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\questionitem\QuestionItem.html", "HTML", 0, 0, 0, 0, 0, 0, 629, 0, 0, 0, 0, 0, 0, 85, 1, 715
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\questionitem\QuestionItemFactory.html", "HTML", 0, 0, 0, 0, 0, 0, 285, 0, 0, 0, 0, 0, 0, 56, 1, 342
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\questionitem\QuestionItemFragmentBuilder.html", "HTML", 0, 0, 0, 0, 0, 0, 310, 0, 0, 0, 0, 0, 0, 61, 1, 372
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\questionitem\QuestionItemRepository.html", "HTML", 0, 0, 0, 0, 0, 0, 266, 0, 0, 0, 0, 0, 0, 54, 1, 321
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\questionitem\QuestionItemService.html", "HTML", 0, 0, 0, 0, 0, 0, 231, 0, 0, 0, 0, 0, 0, 50, 1, 282
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\questionitem\audit\QuestionItemAuditService.html", "HTML", 0, 0, 0, 0, 0, 0, 231, 0, 0, 0, 0, 0, 0, 50, 1, 282
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\questionitem\audit\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 41, 1, 166
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\questionitem\audit\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 41, 1, 163
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\questionitem\json\QuestionItemJsonEdit.html", "HTML", 0, 0, 0, 0, 0, 0, 387, 0, 0, 0, 0, 0, 0, 66, 1, 454
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\questionitem\json\QuestionItemJsonView.html", "HTML", 0, 0, 0, 0, 0, 0, 310, 0, 0, 0, 0, 0, 0, 60, 1, 371
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\questionitem\json\QuestionItemListJson.html", "HTML", 0, 0, 0, 0, 0, 0, 380, 0, 0, 0, 0, 0, 0, 64, 1, 445
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\questionitem\json\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 132, 0, 0, 0, 0, 0, 0, 41, 1, 174
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\questionitem\json\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 41, 1, 169
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\questionitem\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 154, 0, 0, 0, 0, 0, 0, 41, 1, 196
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\questionitem\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 0, 41, 1, 234
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\questionitem\web\QuestionItemAuditController.html", "HTML", 0, 0, 0, 0, 0, 0, 321, 0, 0, 0, 0, 0, 0, 57, 1, 379
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\questionitem\web\QuestionItemController.html", "HTML", 0, 0, 0, 0, 0, 0, 389, 0, 0, 0, 0, 0, 0, 61, 1, 451
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\questionitem\web\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 41, 1, 170
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\questionitem\web\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 41, 1, 164
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\responsedomain\Code.html", "HTML", 0, 0, 0, 0, 0, 0, 376, 0, 0, 0, 0, 0, 0, 62, 1, 439
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\responsedomain\ResponseDomain.html", "HTML", 0, 0, 0, 0, 0, 0, 690, 0, 0, 0, 0, 0, 0, 87, 8, 785
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\responsedomain\ResponseDomainFactory.html", "HTML", 0, 0, 0, 0, 0, 0, 285, 0, 0, 0, 0, 0, 0, 56, 1, 342
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\responsedomain\ResponseDomainFragment.html", "HTML", 0, 0, 0, 0, 0, 0, 251, 0, 0, 0, 0, 0, 0, 54, 1, 306
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\responsedomain\ResponseDomainFragmentBuilder.html", "HTML", 0, 0, 0, 0, 0, 0, 297, 0, 0, 0, 0, 0, 0, 60, 1, 358
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\responsedomain\ResponseDomainService.html", "HTML", 0, 0, 0, 0, 0, 0, 222, 0, 0, 0, 0, 0, 0, 49, 1, 272
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\responsedomain\ResponseKind.html", "HTML", 0, 0, 0, 0, 0, 0, 393, 0, 0, 0, 0, 0, 0, 62, 2, 457
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\responsedomain\audit\ResponseDomainAuditService.html", "HTML", 0, 0, 0, 0, 0, 0, 216, 0, 0, 0, 0, 0, 0, 49, 1, 266
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\responsedomain\audit\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 41, 1, 166
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\responsedomain\audit\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 41, 1, 163
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\responsedomain\json\ResponseDomainJsonEdit.html", "HTML", 0, 0, 0, 0, 0, 0, 374, 0, 0, 0, 0, 0, 0, 65, 1, 440
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\responsedomain\json\ResponseDomainJsonView.html", "HTML", 0, 0, 0, 0, 0, 0, 404, 0, 0, 0, 0, 0, 0, 68, 1, 473
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\responsedomain\json\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 41, 1, 170
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\responsedomain\json\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 41, 1, 168
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\responsedomain\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 175, 0, 0, 0, 0, 0, 0, 41, 1, 217
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\responsedomain\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 165, 0, 0, 0, 0, 0, 0, 41, 1, 207
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\responsedomain\web\ResponseDomainAuditController.html", "HTML", 0, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 0, 56, 1, 357
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\responsedomain\web\ResponseDomainController.html", "HTML", 0, 0, 0, 0, 0, 0, 384, 0, 0, 0, 0, 0, 0, 62, 1, 447
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\responsedomain\web\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 41, 1, 170
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\responsedomain\web\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 41, 1, 168
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\role\Authority.html", "HTML", 0, 0, 0, 0, 0, 0, 406, 0, 0, 0, 0, 0, 0, 65, 1, 472
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\role\AuthorityService.html", "HTML", 0, 0, 0, 0, 0, 0, 212, 0, 0, 0, 0, 0, 0, 49, 1, 262
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\role\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 41, 1, 181
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\role\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 131, 0, 0, 0, 0, 0, 0, 41, 1, 173
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\role\web\AuthorityController.html", "HTML", 0, 0, 0, 0, 0, 0, 277, 0, 0, 0, 0, 0, 0, 57, 1, 335
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\role\web\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 41, 1, 166
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\role\web\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 41, 1, 167
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\search\QddtUrl.html", "HTML", 0, 0, 0, 0, 0, 0, 407, 0, 0, 0, 0, 0, 0, 65, 1, 473
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\search\SearchRepository.html", "HTML", 0, 0, 0, 0, 0, 0, 244, 0, 0, 0, 0, 0, 0, 53, 1, 298
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\search\SearchService.html", "HTML", 0, 0, 0, 0, 0, 0, 240, 0, 0, 0, 0, 0, 0, 50, 1, 291
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\search\SearchServiceImpl.html", "HTML", 0, 0, 0, 0, 0, 0, 344, 0, 0, 0, 0, 0, 0, 61, 1, 406
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\search\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 147, 0, 0, 0, 0, 0, 0, 41, 1, 189
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\search\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 154, 0, 0, 0, 0, 0, 0, 41, 1, 196
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\search\web\QddtUrlController.html", "HTML", 0, 0, 0, 0, 0, 0, 277, 0, 0, 0, 0, 0, 0, 57, 1, 335
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\search\web\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 41, 1, 166
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\search\web\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 41, 1, 167
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\study\Study.html", "HTML", 0, 0, 0, 0, 0, 0, 671, 0, 0, 0, 0, 0, 0, 84, 1, 756
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\study\StudyService.html", "HTML", 0, 0, 0, 0, 0, 0, 177, 0, 0, 0, 0, 0, 0, 47, 1, 225
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\study\audit\StudyAuditService.html", "HTML", 0, 0, 0, 0, 0, 0, 216, 0, 0, 0, 0, 0, 0, 49, 1, 266
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\study\audit\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 41, 1, 166
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\study\audit\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 41, 1, 163
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\study\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 142, 0, 0, 0, 0, 0, 0, 41, 1, 184
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\study\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 143, 0, 0, 0, 0, 0, 0, 41, 1, 185
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\study\web\StudyAuditController.html", "HTML", 0, 0, 0, 0, 0, 0, 321, 0, 0, 0, 0, 0, 0, 57, 1, 379
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\study\web\StudyController.html", "HTML", 0, 0, 0, 0, 0, 0, 351, 0, 0, 0, 0, 0, 0, 61, 1, 413
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\study\web\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 41, 1, 170
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\study\web\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 41, 1, 168
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\surveyprogram\SurveyProgram.html", "HTML", 0, 0, 0, 0, 0, 0, 631, 0, 0, 0, 0, 0, 0, 81, 1, 713
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\surveyprogram\SurveyProgramService.html", "HTML", 0, 0, 0, 0, 0, 0, 218, 0, 0, 0, 0, 0, 0, 50, 1, 269
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\surveyprogram\audit\SurveyProgramAuditService.html", "HTML", 0, 0, 0, 0, 0, 0, 216, 0, 0, 0, 0, 0, 0, 49, 1, 266
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\surveyprogram\audit\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 41, 1, 166
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\surveyprogram\audit\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 41, 1, 163
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\surveyprogram\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 142, 0, 0, 0, 0, 0, 0, 41, 1, 184
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\surveyprogram\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 143, 0, 0, 0, 0, 0, 0, 41, 1, 185
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\surveyprogram\web\SurveyProgramAuditController.html", "HTML", 0, 0, 0, 0, 0, 0, 321, 0, 0, 0, 0, 0, 0, 57, 1, 379
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\surveyprogram\web\SurveyProgramController.html", "HTML", 0, 0, 0, 0, 0, 0, 346, 0, 0, 0, 0, 0, 0, 59, 1, 406
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\surveyprogram\web\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 41, 1, 170
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\surveyprogram\web\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 41, 1, 164
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\topicgroup\TopicGroup.html", "HTML", 0, 0, 0, 0, 0, 0, 787, 0, 0, 0, 0, 0, 0, 93, 1, 881
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\topicgroup\TopicGroupFragmentBuilder.html", "HTML", 0, 0, 0, 0, 0, 0, 297, 0, 0, 0, 0, 0, 0, 60, 1, 358
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\topicgroup\TopicGroupService.html", "HTML", 0, 0, 0, 0, 0, 0, 280, 0, 0, 0, 0, 0, 0, 54, 1, 335
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\topicgroup\audit\TopicGroupAuditService.html", "HTML", 0, 0, 0, 0, 0, 0, 233, 0, 0, 0, 0, 0, 0, 50, 1, 284
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\topicgroup\audit\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 41, 1, 166
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\topicgroup\audit\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 41, 1, 163
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\topicgroup\json\TopicGroupJson.html", "HTML", 0, 0, 0, 0, 0, 0, 443, 0, 0, 0, 0, 0, 0, 69, 1, 513
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\topicgroup\json\TopicGroupRevisionJson.html", "HTML", 0, 0, 0, 0, 0, 0, 439, 0, 0, 0, 0, 0, 0, 69, 1, 509
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\topicgroup\json\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 41, 1, 170
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\topicgroup\json\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 41, 1, 168
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\topicgroup\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 41, 1, 188
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\topicgroup\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 152, 0, 0, 0, 0, 0, 0, 41, 1, 194
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\topicgroup\web\TopicGroupAuditController.html", "HTML", 0, 0, 0, 0, 0, 0, 344, 0, 0, 0, 0, 0, 0, 58, 1, 403
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\topicgroup\web\TopicGroupController.html", "HTML", 0, 0, 0, 0, 0, 0, 503, 0, 0, 0, 0, 0, 0, 68, 1, 572
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\topicgroup\web\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 41, 1, 170
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\topicgroup\web\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 41, 1, 168
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\universe\Universe.html", "HTML", 0, 0, 0, 0, 0, 0, 454, 0, 0, 0, 0, 0, 0, 72, 1, 527
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\universe\UniverseJsonEdit.html", "HTML", 0, 0, 0, 0, 0, 0, 296, 0, 0, 0, 0, 0, 0, 59, 1, 356
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\universe\UniverseJsonView.html", "HTML", 0, 0, 0, 0, 0, 0, 419, 0, 0, 0, 0, 0, 0, 66, 1, 486
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\universe\UniverseService.html", "HTML", 0, 0, 0, 0, 0, 0, 214, 0, 0, 0, 0, 0, 0, 49, 1, 264
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\universe\audit\UniverseAuditService.html", "HTML", 0, 0, 0, 0, 0, 0, 216, 0, 0, 0, 0, 0, 0, 49, 1, 266
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\universe\audit\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 41, 1, 166
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\universe\audit\package-tree.html", "HTML", 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 41, 1, 163
"c:\Users\sno.NSD\IdeaProjects\qddt-service\docs\no\nsd\qddt\domain\universe\package-summary.html", "HTML", 0, 0, 0, 0, 0, 0, 147, 0, 0, 0, 0, 0, 0, 41, 1, 189
